order_details_id,order_code,hotel_id,hotel_name,room_id,room_name,type_room_id,price_room,hotel_fee,created_at,updated_at
491,MYHOTEL2629,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,150000.0,2024-04-30 17:00:00,nan
492,MYHOTEL8123,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,100000.0,2024-09-18 17:00:00,nan
493,MYHOTEL6905,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,40,1700000.0,150000.0,2024-11-07 17:00:00,nan
494,MYHOTEL6319,6,Khách sạn Grand Tourane,15,Superior City View Twin,45,1700000.0,100000.0,2024-01-28 17:00:00,nan
495,MYHOTEL7873,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,150000.0,2024-10-24 17:00:00,nan
496,MYHOTEL6693,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,150000.0,2024-07-29 17:00:00,nan
497,MYHOTEL7429,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,200000.0,2024-07-03 17:00:00,nan
498,MYHOTEL7120,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,100000.0,2024-01-10 17:00:00,nan
499,MYHOTEL4947,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,150000.0,2024-01-17 17:00:00,nan
500,MYHOTEL9614,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,1700000.0,100000.0,2024-10-17 17:00:00,nan
501,MYHOTEL8928,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,150000.0,2024-09-06 17:00:00,nan
502,MYHOTEL9049,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,200000.0,2024-06-18 17:00:00,nan
503,MYHOTEL6219,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,100000.0,2024-03-16 17:00:00,nan
504,MYHOTEL6385,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,4,1500000.0,100000.0,2024-03-17 17:00:00,nan
505,MYHOTEL1588,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,3400000.0,200000.0,2024-04-25 17:00:00,nan
506,MYHOTEL1187,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,150000.0,2024-01-22 17:00:00,nan
507,MYHOTEL8892,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,150000.0,2024-07-16 17:00:00,nan
508,MYHOTEL8909,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,200000.0,2024-01-17 17:00:00,nan
509,MYHOTEL1927,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,100000.0,2024-04-05 17:00:00,nan
510,MYHOTEL2866,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1500000.0,100000.0,2024-11-07 17:00:00,nan
511,MYHOTEL4835,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,1700000.0,200000.0,2024-03-02 17:00:00,nan
512,MYHOTEL2827,19,The Blossom Resort Island,54,Superior King Room,140,2200000.0,200000.0,2024-01-28 17:00:00,nan
513,MYHOTEL4190,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-10-03 17:00:00,nan
514,MYHOTEL1747,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,100000.0,2024-01-26 17:00:00,nan
515,MYHOTEL2822,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,100000.0,2024-10-26 17:00:00,nan
516,MYHOTEL3936,6,Khách sạn Grand Tourane,15,Superior City View Twin,43,1200000.0,200000.0,2024-10-28 17:00:00,nan
517,MYHOTEL6233,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000.0,200000.0,2024-03-06 17:00:00,nan
518,MYHOTEL3481,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,150000.0,2024-01-26 17:00:00,nan
519,MYHOTEL9612,21,Risemount Premier Resort,60,Superior King Room,156,2200000.0,200000.0,2024-04-08 17:00:00,nan
520,MYHOTEL4077,21,Risemount Premier Resort,62,Superior Twin Room,161,1500000.0,150000.0,2024-11-12 17:00:00,nan
521,MYHOTEL3641,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,150000.0,2024-03-05 17:00:00,nan
522,MYHOTEL3742,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,150000.0,2024-09-06 17:00:00,nan
523,MYHOTEL6619,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-05-01 17:00:00,nan
524,MYHOTEL9687,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,100000.0,2024-03-16 17:00:00,nan
525,MYHOTEL3831,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-02-11 17:00:00,nan
526,MYHOTEL6680,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,3400000.0,150000.0,2024-03-01 17:00:00,nan
527,MYHOTEL9716,5,The Nalod,12,Phòng Deluxe King,26,800000.0,200000.0,2024-08-18 17:00:00,nan
528,MYHOTEL5840,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,200000.0,2024-03-17 17:00:00,nan
529,MYHOTEL3086,20,Khách Sạn Eden Ocean View,59,Premium Sea Side Twin,154,1305636.0,100000.0,2024-01-24 17:00:00,nan
530,MYHOTEL2049,6,Khách sạn Grand Tourane,15,Superior City View Twin,45,1700000.0,200000.0,2024-07-13 17:00:00,nan
531,MYHOTEL8773,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-01-05 17:00:00,nan
532,MYHOTEL3532,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-10-02 17:00:00,nan
533,MYHOTEL6484,5,The Nalod,12,Phòng Deluxe King,26,800000.0,200000.0,2024-09-09 17:00:00,nan
534,MYHOTEL8127,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,150000.0,2024-08-22 17:00:00,nan
535,MYHOTEL4082,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,1,1400000.0,200000.0,2024-03-12 17:00:00,nan
536,MYHOTEL8490,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,150000.0,2024-10-11 17:00:00,nan
537,MYHOTEL7430,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,150000.0,2024-09-04 17:00:00,nan
538,MYHOTEL4440,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1500000.0,100000.0,2024-09-07 17:00:00,nan
539,MYHOTEL1520,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,200000.0,2024-05-12 17:00:00,nan
540,MYHOTEL6673,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,100000.0,2024-09-26 17:00:00,nan
541,MYHOTEL1957,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,4,1500000.0,150000.0,2024-06-19 17:00:00,nan
542,MYHOTEL8146,19,The Blossom Resort Island,56,Deluxe King with Street View,146,1700000.0,200000.0,2024-10-29 17:00:00,nan
543,MYHOTEL6674,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-07-22 17:00:00,nan
544,MYHOTEL5265,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,100000.0,2024-04-09 17:00:00,nan
545,MYHOTEL6119,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,150000.0,2024-02-03 17:00:00,nan
546,MYHOTEL4084,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-05-10 17:00:00,nan
547,MYHOTEL7030,20,Khách Sạn Eden Ocean View,57,Classic Double,148,1400000.0,200000.0,2024-10-01 17:00:00,nan
548,MYHOTEL9268,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-01-05 17:00:00,nan
549,MYHOTEL9440,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-07-27 17:00:00,nan
550,MYHOTEL3952,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,200000.0,2024-07-10 17:00:00,nan
551,MYHOTEL6917,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,150000.0,2024-08-13 17:00:00,nan
552,MYHOTEL4617,20,Khách Sạn Eden Ocean View,57,Classic Double,148,1400000.0,100000.0,2024-05-16 17:00:00,nan
553,MYHOTEL4732,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,150000.0,2024-11-24 17:00:00,nan
554,MYHOTEL1983,20,Khách Sạn Eden Ocean View,59,Premium Sea Side Twin,154,1305636.0,150000.0,2024-11-07 17:00:00,nan
555,MYHOTEL7876,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,4280000.0,200000.0,2024-10-10 17:00:00,nan
556,MYHOTEL8682,19,The Blossom Resort Island,54,Superior King Room,140,2200000.0,200000.0,2024-10-09 17:00:00,nan
557,MYHOTEL5010,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-10-24 17:00:00,nan
558,MYHOTEL5693,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,100000.0,2024-10-06 17:00:00,nan
559,MYHOTEL8109,5,The Nalod,12,Phòng Deluxe King,27,1500000.0,150000.0,2024-03-26 17:00:00,nan
560,MYHOTEL7835,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,150000.0,2024-01-23 17:00:00,nan
561,MYHOTEL2808,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,1700000.0,100000.0,2024-02-14 17:00:00,nan
562,MYHOTEL5122,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,1,1400000.0,100000.0,2024-11-17 17:00:00,nan
563,MYHOTEL4722,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1500000.0,100000.0,2024-09-11 17:00:00,nan
564,MYHOTEL7491,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000.0,150000.0,2024-11-19 17:00:00,nan
565,MYHOTEL9085,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,200000.0,2024-07-15 17:00:00,nan
566,MYHOTEL2122,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-01-21 17:00:00,nan
567,MYHOTEL8708,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,150000.0,2024-06-13 17:00:00,nan
568,MYHOTEL1154,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-08-22 17:00:00,nan
569,MYHOTEL4489,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,1700000.0,100000.0,2024-10-21 17:00:00,nan
570,MYHOTEL9812,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,200000.0,2024-11-01 17:00:00,nan
571,MYHOTEL4967,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-08-15 17:00:00,nan
572,MYHOTEL2577,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-05-25 17:00:00,nan
573,MYHOTEL2286,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-11-24 17:00:00,nan
574,MYHOTEL9845,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,100000.0,2024-08-30 17:00:00,nan
575,MYHOTEL2367,5,The Nalod,12,Phòng Deluxe King,27,1500000.0,150000.0,2024-02-24 17:00:00,nan
576,MYHOTEL9424,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,150000.0,2024-08-28 17:00:00,nan
577,MYHOTEL9808,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-01-21 17:00:00,nan
578,MYHOTEL6099,5,The Nalod,12,Phòng Deluxe King,27,1500000.0,200000.0,2024-11-09 17:00:00,nan
579,MYHOTEL8434,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,200000.0,2024-10-06 17:00:00,nan
580,MYHOTEL9984,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,150000.0,2024-02-26 17:00:00,nan
581,MYHOTEL9179,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,200000.0,2024-04-21 17:00:00,nan
582,MYHOTEL2616,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,100000.0,2024-05-24 17:00:00,nan
583,MYHOTEL3335,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,200000.0,2024-09-24 17:00:00,nan
584,MYHOTEL7630,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,150000.0,2024-09-16 17:00:00,nan
585,MYHOTEL3922,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,150000.0,2024-11-04 17:00:00,nan
586,MYHOTEL6965,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,1,1400000.0,150000.0,2024-10-17 17:00:00,nan
587,MYHOTEL6972,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,150000.0,2024-03-22 17:00:00,nan
588,MYHOTEL7012,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-06-25 17:00:00,nan
589,MYHOTEL1408,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,150000.0,2024-02-22 17:00:00,nan
590,MYHOTEL7612,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-10-05 17:00:00,nan
591,MYHOTEL4470,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,200000.0,2024-10-18 17:00:00,nan
592,MYHOTEL1797,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,4280000.0,100000.0,2024-11-09 17:00:00,nan
593,MYHOTEL1044,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-10-23 17:00:00,nan
594,MYHOTEL5515,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,150000.0,2024-08-12 17:00:00,nan
595,MYHOTEL7985,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-10-10 17:00:00,nan
596,MYHOTEL1428,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,100000.0,2024-05-31 17:00:00,nan
597,MYHOTEL6466,20,Khách Sạn Eden Ocean View,59,Premium Sea Side Twin,154,1305636.0,150000.0,2024-01-30 17:00:00,nan
598,MYHOTEL6725,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000.0,150000.0,2024-02-17 17:00:00,nan
599,MYHOTEL1126,5,The Nalod,12,Phòng Deluxe King,26,800000.0,150000.0,2024-02-28 17:00:00,nan
600,MYHOTEL8166,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,200000.0,2024-03-24 17:00:00,nan
601,MYHOTEL2158,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,4,1500000.0,100000.0,2024-11-03 17:00:00,nan
602,MYHOTEL8378,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,150000.0,2024-07-07 17:00:00,nan
603,MYHOTEL7185,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,150000.0,2024-06-25 17:00:00,nan
604,MYHOTEL2689,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000.0,150000.0,2024-05-15 17:00:00,nan
605,MYHOTEL2950,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,3,1500000.0,200000.0,2024-08-22 17:00:00,nan
606,MYHOTEL5690,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,100000.0,2024-01-15 17:00:00,nan
607,MYHOTEL2950,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,200000.0,2024-02-09 17:00:00,nan
608,MYHOTEL5057,19,The Blossom Resort Island,56,Deluxe King with Street View,146,1700000.0,150000.0,2024-05-13 17:00:00,nan
609,MYHOTEL2589,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,200000.0,2024-06-18 17:00:00,nan
610,MYHOTEL1515,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000.0,100000.0,2024-05-09 17:00:00,nan
611,MYHOTEL9015,9,Mikazuki Japanese,24,Deluxe Double Panoramic,62,3450000.0,100000.0,2024-08-28 17:00:00,nan
612,MYHOTEL8542,5,The Nalod,12,Phòng Deluxe King,27,1500000.0,100000.0,2024-06-02 17:00:00,nan
613,MYHOTEL7858,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,100000.0,2024-01-18 17:00:00,nan
614,MYHOTEL8223,21,Risemount Premier Resort,60,Superior King Room,156,2200000.0,200000.0,2024-01-12 17:00:00,nan
615,MYHOTEL1686,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-02-01 17:00:00,nan
616,MYHOTEL7251,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-09-13 17:00:00,nan
617,MYHOTEL6084,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,200000.0,2024-03-06 17:00:00,nan
618,MYHOTEL1639,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-04-19 17:00:00,nan
619,MYHOTEL3247,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,200000.0,2024-06-04 17:00:00,nan
620,MYHOTEL9059,5,The Nalod,12,Phòng Deluxe King,27,1500000.0,200000.0,2024-05-22 17:00:00,nan
621,MYHOTEL1508,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,150000.0,2024-07-20 17:00:00,nan
622,MYHOTEL9144,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,4280000.0,150000.0,2024-04-09 17:00:00,nan
623,MYHOTEL1960,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,200000.0,2024-03-21 17:00:00,nan
624,MYHOTEL5387,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,100000.0,2024-09-23 17:00:00,nan
625,MYHOTEL5176,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,150000.0,2024-04-30 17:00:00,nan
626,MYHOTEL6186,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000.0,150000.0,2024-05-12 17:00:00,nan
627,MYHOTEL3978,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,4,1500000.0,100000.0,2024-11-11 17:00:00,nan
628,MYHOTEL4181,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,4,1500000.0,150000.0,2024-09-16 17:00:00,nan
629,MYHOTEL8925,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1500000.0,100000.0,2024-05-08 17:00:00,nan
630,MYHOTEL8386,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,200000.0,2024-02-26 17:00:00,nan
631,MYHOTEL1130,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,100000.0,2024-11-24 17:00:00,nan
632,MYHOTEL2963,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1500000.0,200000.0,2024-08-28 17:00:00,nan
633,MYHOTEL9081,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,200000.0,2024-06-12 17:00:00,nan
634,MYHOTEL5434,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,200000.0,2024-01-21 17:00:00,nan
635,MYHOTEL8708,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,200000.0,2024-05-29 17:00:00,nan
636,MYHOTEL6837,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000.0,100000.0,2024-11-06 17:00:00,nan
637,MYHOTEL1043,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,1700000.0,100000.0,2024-09-24 17:00:00,nan
638,MYHOTEL6392,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000.0,150000.0,2024-02-10 17:00:00,nan
639,MYHOTEL1358,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-02-28 17:00:00,nan
640,MYHOTEL5821,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-02-18 17:00:00,nan
641,MYHOTEL6819,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-02-19 17:00:00,nan
642,MYHOTEL9020,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,150000.0,2024-11-14 17:00:00,nan
643,MYHOTEL5679,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-06-19 17:00:00,nan
644,MYHOTEL2237,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-08-22 17:00:00,nan
645,MYHOTEL5873,20,Khách Sạn Eden Ocean View,59,Premium Sea Side Twin,154,1305636.0,150000.0,2024-04-29 17:00:00,nan
646,MYHOTEL8616,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,150000.0,2024-08-26 17:00:00,nan
647,MYHOTEL9528,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,100000.0,2024-08-24 17:00:00,nan
648,MYHOTEL6080,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,4280000.0,150000.0,2024-08-09 17:00:00,nan
649,MYHOTEL5830,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,3,1500000.0,150000.0,2024-07-27 17:00:00,nan
650,MYHOTEL6877,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-10-10 17:00:00,nan
651,MYHOTEL1592,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-01-31 17:00:00,nan
652,MYHOTEL2637,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000.0,150000.0,2024-05-05 17:00:00,nan
653,MYHOTEL1844,2,Meliá Vinpearl Riverfront,2,Phòng Grand Suite,4,1500000.0,100000.0,2024-08-13 17:00:00,nan
654,MYHOTEL7073,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1500000.0,100000.0,2024-03-13 17:00:00,nan
655,MYHOTEL7716,15,Four Points by Sheraton,42,Superior King Ocean View,109,1700000.0,100000.0,2024-03-13 17:00:00,nan
656,MYHOTEL3208,5,The Nalod,12,Phòng Deluxe King,26,800000.0,200000.0,2024-10-20 17:00:00,nan
657,MYHOTEL8640,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,1500000.0,100000.0,2024-05-01 17:00:00,nan
658,MYHOTEL3826,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-11-22 17:00:00,nan
659,MYHOTEL3366,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-07-08 17:00:00,nan
660,MYHOTEL6220,19,The Blossom Resort Island,54,Superior King Room,140,2200000.0,200000.0,2024-01-15 17:00:00,nan
661,MYHOTEL8910,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-08-02 17:00:00,nan
662,MYHOTEL8203,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,150000.0,2024-10-11 17:00:00,nan
663,MYHOTEL7078,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,100000.0,2024-07-14 17:00:00,nan
664,MYHOTEL4968,13,Khách Sạn Bình Dương,36,Superior Double Or Twin,95,4700000.0,0.0,2024-10-16 17:00:00,nan
665,MYHOTEL7206,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,4280000.0,100000.0,2024-10-15 17:00:00,nan
666,MYHOTEL9223,20,Khách Sạn Eden Ocean View,57,Classic Double,148,1400000.0,100000.0,2024-03-27 17:00:00,nan
667,MYHOTEL4394,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,3400000.0,100000.0,2024-10-22 17:00:00,nan
668,MYHOTEL6234,14,Khách Sạn FIVITEL Queen,39,Superior Double city View,100,1400000.0,0.0,2024-11-17 17:00:00,nan
669,MYHOTEL1996,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000.0,150000.0,2024-09-15 17:00:00,nan
670,MYHOTEL9807,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000.0,100000.0,2024-05-13 17:00:00,nan
671,MYHOTEL8389,8,Khách Sạn Greenery,21,Superior Twin,53,1700000.0,100000.0,2024-09-01 17:00:00,nan
672,MYHOTEL8131,21,Risemount Premier Resort,62,Superior Twin Room,161,1500000.0,150000.0,2024-02-15 17:00:00,nan
673,MYHOTEL2597,19,The Blossom Resort Island,56,Deluxe King with Street View,146,1700000.0,200000.0,2024-01-24 17:00:00,nan
674,MYHOTEL3492,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000.0,150000.0,2024-07-12 17:00:00,nan
675,MYHOTEL7762,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,0.0,2024-05-15 17:00:00,nan
1000,MYHOTEL7325,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,13800000.0,0.0,2024-06-10 17:00:00,nan
1001,MYHOTEL1251,3,Mường Thanh Luxury,2,Phòng Grand Suite,42,8603317.0,150000.0,2024-02-20 17:00:00,nan
1002,MYHOTEL9742,6,Khách sạn Grand Tourane,15,Superior City View Twin,44,7610741.0,150000.0,2024-06-21 17:00:00,nan
1003,MYHOTEL6314,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,20,2800000.0,0.0,2024-08-14 17:00:00,nan
1004,MYHOTEL4804,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,10200000.0,200000.0,2024-11-12 17:00:00,nan
1005,MYHOTEL5837,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,5400000.0,200000.0,2024-02-23 17:00:00,nan
1006,MYHOTEL6061,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,11921000.0,150000.0,2024-12-12 17:00:00,nan
1007,MYHOTEL6992,15,Four Points by Sheraton,42,Superior King Ocean View,110,21482573.0,0.0,2024-03-12 17:00:00,nan
1008,MYHOTEL2035,5,The Nalod,14,Phòng Deluxe Twin,32,6177775.0,200000.0,2024-01-12 17:00:00,nan
1009,MYHOTEL9807,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,3600000.0,0.0,2024-01-19 17:00:00,nan
1010,MYHOTEL7018,11,Khách Sạn Dana Marina,30,Superior Twin,81,13600000.0,100000.0,2024-08-14 17:00:00,nan
1011,MYHOTEL1828,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,1195923.0,0.0,2024-08-19 17:00:00,nan
1012,MYHOTEL5542,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,20445287.0,100000.0,2024-06-16 17:00:00,nan
1013,MYHOTEL8802,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,9000000.0,0.0,2024-03-04 17:00:00,nan
1014,MYHOTEL2204,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,9000000.0,200000.0,2024-08-05 17:00:00,nan
1015,MYHOTEL7779,21,Risemount Premier Resort,62,Superior Twin Room,161,1500000.0,0.0,2024-12-24 17:00:00,nan
1016,MYHOTEL6400,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000.0,0.0,2024-08-08 17:00:00,nan
1017,MYHOTEL2882,21,Risemount Premier Resort,60,Superior King Room,156,15400000.0,200000.0,2024-04-23 17:00:00,nan
1018,MYHOTEL2140,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000.0,150000.0,2024-06-27 17:00:00,nan
