order_details_id,order_code,hotel_id,hotel_name,room_id,room_name,type_room_id,price_room,hotel_fee,created_at,updated_at,orderer_id,order_status,start_day,end_day,avg_location_rating,avg_service_rating,avg_price_rating,avg_sanitary_rating,avg_convenient_rating,num_reviews,overall_rating
1241,MYHOTEL8629,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,14525000.0,150000.0,2024-06-18 17:00:00,nan,5587.0,2.0,15-12-2024,19-12-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1242,MYHOTEL6758,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,9200000.0,150000.0,2024-08-19 17:00:00,nan,1242.0,0.0,20-08-2024,24-08-2024,4.422680412371134,4.463917525773196,3.814432989690722,4.443298969072165,4.422680412371134,97,4.313402061855671
1243,MYHOTEL8132,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,12220256.0,100000.0,2024-09-02 17:00:00,nan,1243.0,2.0,03-09-2024,07-09-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1244,MYHOTEL6364,22,Hải Âu Hotel,63,Standard Double,170,3200000.0,100000.0,2024-06-05 17:00:00,nan,1244.0,2.0,06-06-2024,10-06-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1244,MYHOTEL6364,22,Hải Âu Hotel,63,Standard Double,170,3200000.0,100000.0,2024-06-05 17:00:00,nan,2022.0,2.0,20-12-2024,23-12-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1245,MYHOTEL5910,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,10375000.0,200000.0,2024-11-10 17:00:00,nan,1245.0,1.0,11-11-2024,16-11-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1245,MYHOTEL5910,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,10375000.0,200000.0,2024-11-10 17:00:00,nan,3556.0,1.0,02-07-2024,07-07-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1245,MYHOTEL5910,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,10375000.0,200000.0,2024-11-10 17:00:00,nan,5588.0,2.0,12-05-2024,15-05-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1246,MYHOTEL1510,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,16200000.0,0.0,2023-12-31 17:00:00,nan,1246.0,1.0,01-01-2024,07-01-2024,2.746987951807229,2.891566265060241,2.180722891566265,2.9397590361445785,2.927710843373494,83,2.7373493975903616
1246,MYHOTEL1510,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,16200000.0,0.0,2023-12-31 17:00:00,nan,1531.0,2.0,20-06-2024,24-06-2024,2.746987951807229,2.891566265060241,2.180722891566265,2.9397590361445785,2.927710843373494,83,2.7373493975903616
1247,MYHOTEL7835,22,Hải Âu Hotel,63,Standard Double,170,1600000.0,200000.0,2024-03-11 17:00:00,nan,660.0,2.0,24-01-2024,26-01-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1247,MYHOTEL7835,22,Hải Âu Hotel,63,Standard Double,170,1600000.0,200000.0,2024-03-11 17:00:00,nan,1247.0,2.0,12-03-2024,14-03-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1248,MYHOTEL2387,6,Khách sạn Grand Tourane,15,Superior City View Twin,43,6207100.0,100000.0,2024-09-05 17:00:00,nan,1248.0,-2.0,06-09-2024,12-09-2024,4.533333333333333,4.533333333333333,3.933333333333333,4.6,4.666666666666667,75,4.453333333333334
1249,MYHOTEL7731,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,13600000.0,0.0,2024-10-21 17:00:00,nan,477.0,2.0,27-10-2024,31-10-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1249,MYHOTEL7731,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,13600000.0,0.0,2024-10-21 17:00:00,nan,1249.0,2.0,22-10-2024,26-10-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1249,MYHOTEL7731,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,13600000.0,0.0,2024-10-21 17:00:00,nan,4775.0,2.0,09-02-2024,16-02-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1250,MYHOTEL1864,4,Sheraton Grand Resort,11,Deluxe Room,25,5656889.0,200000.0,2024-11-17 17:00:00,nan,1250.0,2.0,18-11-2024,24-11-2024,4.568627450980392,4.583333333333333,4.029411764705882,4.588235294117647,4.607843137254902,204,4.475490196078431
1251,MYHOTEL5981,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,6225000.0,150000.0,2024-08-02 17:00:00,nan,1251.0,2.0,03-08-2024,06-08-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1251,MYHOTEL5981,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,6225000.0,150000.0,2024-08-02 17:00:00,nan,1586.0,1.0,14-10-2024,17-10-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1251,MYHOTEL5981,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,6225000.0,150000.0,2024-08-02 17:00:00,nan,1926.0,-2.0,05-01-2024,09-01-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1252,MYHOTEL3873,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,13,7200000.0,100000.0,2024-10-28 17:00:00,nan,1252.0,2.0,29-10-2024,04-11-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1253,MYHOTEL2900,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,15275320.0,100000.0,2024-04-16 17:00:00,nan,1253.0,0.0,17-04-2024,22-04-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1253,MYHOTEL2900,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,15275320.0,100000.0,2024-04-16 17:00:00,nan,4830.0,2.0,23-09-2024,30-09-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1254,MYHOTEL2610,5,The Nalod,14,Phòng Deluxe Twin,34,6881020.0,200000.0,2024-11-07 17:00:00,nan,1254.0,2.0,08-11-2024,14-11-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1255,MYHOTEL1388,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,2400000.0,200000.0,2024-06-27 17:00:00,nan,1255.0,2.0,28-06-2024,30-06-2024,3.7865168539325844,3.764044943820225,2.853932584269663,3.696629213483146,3.640449438202247,89,3.548314606741573
1256,MYHOTEL5543,4,Sheraton Grand Resort,11,Deluxe Room,24,8376064.0,150000.0,2024-08-05 17:00:00,nan,424.0,1.0,25-05-2024,28-05-2024,4.568627450980392,4.583333333333333,4.029411764705882,4.588235294117647,4.607843137254902,204,4.475490196078431
1256,MYHOTEL5543,4,Sheraton Grand Resort,11,Deluxe Room,24,8376064.0,150000.0,2024-08-05 17:00:00,nan,1256.0,2.0,06-08-2024,12-08-2024,4.568627450980392,4.583333333333333,4.029411764705882,4.588235294117647,4.607843137254902,204,4.475490196078431
1256,MYHOTEL5543,4,Sheraton Grand Resort,11,Deluxe Room,24,8376064.0,150000.0,2024-08-05 17:00:00,nan,2417.0,2.0,21-08-2024,25-08-2024,4.568627450980392,4.583333333333333,4.029411764705882,4.588235294117647,4.607843137254902,204,4.475490196078431
1256,MYHOTEL5543,4,Sheraton Grand Resort,11,Deluxe Room,24,8376064.0,150000.0,2024-08-05 17:00:00,nan,5213.0,2.0,05-03-2024,07-03-2024,4.568627450980392,4.583333333333333,4.029411764705882,4.588235294117647,4.607843137254902,204,4.475490196078431
1257,MYHOTEL2692,5,The Nalod,12,Phòng Deluxe King,28,8029591.0,100000.0,2024-11-09 17:00:00,nan,1257.0,-2.0,10-11-2024,16-11-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1257,MYHOTEL2692,5,The Nalod,12,Phòng Deluxe King,28,8029591.0,100000.0,2024-11-09 17:00:00,nan,4755.0,2.0,29-12-2024,05-01-2025,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1258,MYHOTEL7411,20,Khách Sạn Eden Ocean View,57,Classic Double,148,5600000.0,0.0,2024-12-05 17:00:00,nan,1258.0,1.0,06-12-2024,10-12-2024,3.875,3.84375,2.9895833333333335,3.7708333333333335,3.9270833333333335,96,3.68125
1259,MYHOTEL6463,22,Hải Âu Hotel,63,Standard Double,170,5600000.0,200000.0,2024-12-17 17:00:00,nan,1259.0,1.0,18-12-2024,25-12-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1259,MYHOTEL6463,22,Hải Âu Hotel,63,Standard Double,170,5600000.0,200000.0,2024-12-17 17:00:00,nan,1504.0,2.0,13-02-2024,14-02-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1260,MYHOTEL1415,5,The Nalod,14,Phòng Deluxe Twin,34,4595249.0,0.0,2024-11-18 17:00:00,nan,1260.0,1.0,19-11-2024,23-11-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1261,MYHOTEL1606,22,Hải Âu Hotel,65,Deluxe Double,172,8400000.0,200000.0,2024-09-29 17:00:00,nan,1261.0,-2.0,30-09-2024,07-10-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1262,MYHOTEL8720,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,2075000.0,100000.0,2024-02-05 17:00:00,nan,1262.0,2.0,06-02-2024,07-02-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1263,MYHOTEL2033,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,2075000.0,0.0,2024-02-23 17:00:00,nan,1036.0,2.0,16-12-2024,20-12-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1263,MYHOTEL2033,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,2075000.0,0.0,2024-02-23 17:00:00,nan,1263.0,2.0,24-02-2024,25-02-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1264,MYHOTEL3185,11,Khách Sạn Dana Marina,30,Superior Twin,81,10200000.0,100000.0,2024-12-21 17:00:00,nan,1264.0,2.0,22-12-2024,25-12-2024,3.7209302325581395,3.6744186046511627,3.116279069767442,3.988372093023256,3.802325581395349,86,3.6604651162790693
1265,MYHOTEL2442,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,5732324.0,200000.0,2024-05-01 17:00:00,nan,1265.0,2.0,02-05-2024,04-05-2024,4.528301886792453,4.481132075471698,3.811320754716981,4.584905660377358,4.537735849056604,106,4.3886792452830194
1265,MYHOTEL2442,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,5732324.0,200000.0,2024-05-01 17:00:00,nan,3121.0,1.0,06-12-2024,11-12-2024,4.528301886792453,4.481132075471698,3.811320754716981,4.584905660377358,4.537735849056604,106,4.3886792452830194
1265,MYHOTEL2442,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,5732324.0,200000.0,2024-05-01 17:00:00,nan,3808.0,1.0,01-02-2024,07-02-2024,4.528301886792453,4.481132075471698,3.811320754716981,4.584905660377358,4.537735849056604,106,4.3886792452830194
1266,MYHOTEL1706,11,Khách Sạn Dana Marina,30,Superior Twin,81,20400000.0,0.0,2024-03-16 17:00:00,nan,1266.0,2.0,17-03-2024,23-03-2024,3.7209302325581395,3.6744186046511627,3.116279069767442,3.988372093023256,3.802325581395349,86,3.6604651162790693
1267,MYHOTEL2160,3,Mường Thanh Luxury,2,Phòng Grand Suite,42,6517472.0,100000.0,2024-03-20 17:00:00,nan,1267.0,2.0,21-03-2024,28-03-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1267,MYHOTEL2160,3,Mường Thanh Luxury,2,Phòng Grand Suite,42,6517472.0,100000.0,2024-03-20 17:00:00,nan,4233.0,2.0,21-12-2024,24-12-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1267,MYHOTEL2160,3,Mường Thanh Luxury,2,Phòng Grand Suite,42,6517472.0,100000.0,2024-03-20 17:00:00,nan,5937.0,2.0,26-04-2024,02-05-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1268,MYHOTEL1890,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,13600000.0,200000.0,2024-04-11 17:00:00,nan,1268.0,0.0,12-04-2024,16-04-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1269,MYHOTEL4313,19,The Blossom Resort Island,54,Superior King Room,140,8800000.0,150000.0,2024-03-09 17:00:00,nan,1269.0,2.0,10-03-2024,14-03-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1269,MYHOTEL4313,19,The Blossom Resort Island,54,Superior King Room,140,8800000.0,150000.0,2024-03-09 17:00:00,nan,5414.0,-2.0,09-03-2024,15-03-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1270,MYHOTEL1237,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,17000000.0,200000.0,2024-04-19 17:00:00,nan,1270.0,2.0,20-04-2024,25-04-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1270,MYHOTEL1237,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,17000000.0,200000.0,2024-04-19 17:00:00,nan,4234.0,2.0,13-07-2024,14-07-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1271,MYHOTEL7974,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,3055064.0,0.0,2024-07-31 17:00:00,nan,1271.0,-2.0,01-08-2024,02-08-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1271,MYHOTEL7974,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,3055064.0,0.0,2024-07-31 17:00:00,nan,4237.0,1.0,11-05-2024,15-05-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1271,MYHOTEL7974,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,3055064.0,0.0,2024-07-31 17:00:00,nan,5915.0,2.0,20-11-2024,26-11-2024,3.7687074829931975,3.891156462585034,2.993197278911565,3.8843537414965987,3.8639455782312924,147,3.6802721088435377
1272,MYHOTEL6872,5,The Nalod,13,Phòng Premier Deluxe Twin,30,6841150.0,0.0,2024-12-19 17:00:00,nan,1272.0,-2.0,20-12-2024,26-12-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1273,MYHOTEL3271,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,5222544.0,100000.0,2024-12-25 17:00:00,nan,1273.0,-2.0,26-12-2024,30-12-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1274,MYHOTEL2326,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,22,4699359.0,0.0,2024-05-30 17:00:00,nan,1274.0,2.0,31-05-2024,04-06-2024,4.568627450980392,4.583333333333333,4.029411764705882,4.588235294117647,4.607843137254902,204,4.475490196078431
1275,MYHOTEL4909,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,7140641.0,0.0,2024-10-13 17:00:00,nan,1275.0,1.0,14-10-2024,20-10-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1275,MYHOTEL4909,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,7140641.0,0.0,2024-10-13 17:00:00,nan,2961.0,1.0,22-05-2024,28-05-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1276,MYHOTEL9215,21,Risemount Premier Resort,62,Superior Twin Room,161,1500000.0,150000.0,2024-01-27 17:00:00,nan,1276.0,2.0,28-01-2024,29-01-2024,4.654135338345864,4.548872180451128,3.9022556390977443,4.466165413533835,4.571428571428571,133,4.428571428571428
1276,MYHOTEL9215,21,Risemount Premier Resort,62,Superior Twin Room,161,1500000.0,150000.0,2024-01-27 17:00:00,nan,1786.0,1.0,24-09-2024,01-10-2024,4.654135338345864,4.548872180451128,3.9022556390977443,4.466165413533835,4.571428571428571,133,4.428571428571428
1277,MYHOTEL9530,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,100000.0,2024-05-20 17:00:00,nan,1277.0,2.0,21-05-2024,22-05-2024,2.746987951807229,2.891566265060241,2.180722891566265,2.9397590361445785,2.927710843373494,83,2.7373493975903616
1277,MYHOTEL9530,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,100000.0,2024-05-20 17:00:00,nan,1934.0,2.0,05-01-2024,11-01-2024,2.746987951807229,2.891566265060241,2.180722891566265,2.9397590361445785,2.927710843373494,83,2.7373493975903616
1277,MYHOTEL9530,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000.0,100000.0,2024-05-20 17:00:00,nan,5025.0,0.0,08-01-2024,13-01-2024,2.746987951807229,2.891566265060241,2.180722891566265,2.9397590361445785,2.927710843373494,83,2.7373493975903616
1278,MYHOTEL4715,22,Hải Âu Hotel,64,Superior Double,171,2000000.0,150000.0,2024-10-16 17:00:00,nan,1278.0,1.0,17-10-2024,19-10-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1278,MYHOTEL4715,22,Hải Âu Hotel,64,Superior Double,171,2000000.0,150000.0,2024-10-16 17:00:00,nan,2667.0,2.0,19-02-2024,26-02-2024,3.1470588235294117,3.049019607843137,1.9950980392156863,3.0588235294117645,3.0588235294117645,204,2.861764705882353
1279,MYHOTEL3986,3,Mường Thanh Luxury,2,Phòng Grand Suite,4,3000000.0,150000.0,2024-08-20 17:00:00,nan,1279.0,2.0,21-08-2024,23-08-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1280,MYHOTEL5842,5,The Nalod,12,Phòng Deluxe King,27,4197452.0,100000.0,2024-08-21 17:00:00,nan,1280.0,0.0,22-08-2024,25-08-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1280,MYHOTEL5842,5,The Nalod,12,Phòng Deluxe King,27,4197452.0,100000.0,2024-08-21 17:00:00,nan,4036.0,1.0,16-07-2024,18-07-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1280,MYHOTEL5842,5,The Nalod,12,Phòng Deluxe King,27,4197452.0,100000.0,2024-08-21 17:00:00,nan,5065.0,2.0,09-04-2024,10-04-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1281,MYHOTEL8306,20,Khách Sạn Eden Ocean View,57,Classic Double,148,1400000.0,0.0,2024-06-05 17:00:00,nan,1281.0,2.0,06-06-2024,07-06-2024,3.875,3.84375,2.9895833333333335,3.7708333333333335,3.9270833333333335,96,3.68125
1281,MYHOTEL8306,20,Khách Sạn Eden Ocean View,57,Classic Double,148,1400000.0,0.0,2024-06-05 17:00:00,nan,2847.0,2.0,24-06-2024,29-06-2024,3.875,3.84375,2.9895833333333335,3.7708333333333335,3.9270833333333335,96,3.68125
1281,MYHOTEL8306,20,Khách Sạn Eden Ocean View,57,Classic Double,148,1400000.0,0.0,2024-06-05 17:00:00,nan,5718.0,2.0,04-08-2024,10-08-2024,3.875,3.84375,2.9895833333333335,3.7708333333333335,3.9270833333333335,96,3.68125
1282,MYHOTEL7513,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,11500000.0,150000.0,2024-11-03 17:00:00,nan,1282.0,-2.0,04-11-2024,09-11-2024,4.422680412371134,4.463917525773196,3.814432989690722,4.443298969072165,4.422680412371134,97,4.313402061855671
1282,MYHOTEL7513,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,11500000.0,150000.0,2024-11-03 17:00:00,nan,1316.0,1.0,13-02-2024,14-02-2024,4.422680412371134,4.463917525773196,3.814432989690722,4.443298969072165,4.422680412371134,97,4.313402061855671
1283,MYHOTEL7809,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,5222544.0,150000.0,2024-06-05 17:00:00,nan,1088.0,2.0,14-10-2024,19-10-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1283,MYHOTEL7809,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,5222544.0,150000.0,2024-06-05 17:00:00,nan,1283.0,1.0,06-06-2024,10-06-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1284,MYHOTEL5478,6,Khách sạn Grand Tourane,15,Superior City View Twin,44,6958552.0,150000.0,2024-02-02 17:00:00,nan,1284.0,0.0,03-02-2024,08-02-2024,4.533333333333333,4.533333333333333,3.933333333333333,4.6,4.666666666666667,75,4.453333333333334
1285,MYHOTEL8742,3,Mường Thanh Luxury,3,Phòng Deluxe King,38,1319163.0,200000.0,2024-04-23 17:00:00,nan,1285.0,1.0,24-04-2024,25-04-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1286,MYHOTEL6927,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-01-14 17:00:00,nan,412.0,-2.0,02-08-2024,03-08-2024,3.7865168539325844,3.764044943820225,2.853932584269663,3.696629213483146,3.640449438202247,89,3.548314606741573
1286,MYHOTEL6927,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-01-14 17:00:00,nan,1286.0,2.0,15-01-2024,16-01-2024,3.7865168539325844,3.764044943820225,2.853932584269663,3.696629213483146,3.640449438202247,89,3.548314606741573
1286,MYHOTEL6927,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,1200000.0,100000.0,2024-01-14 17:00:00,nan,2335.0,2.0,01-05-2024,02-05-2024,3.7865168539325844,3.764044943820225,2.853932584269663,3.696629213483146,3.640449438202247,89,3.548314606741573
1287,MYHOTEL9419,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,3863416.0,150000.0,2024-01-24 17:00:00,nan,1287.0,2.0,25-01-2024,28-01-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1287,MYHOTEL9419,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,3863416.0,150000.0,2024-01-24 17:00:00,nan,3292.0,2.0,28-10-2024,01-11-2024,4.610091743119266,4.481651376146789,3.9908256880733943,4.587155963302752,4.605504587155964,218,4.4550458715596335
1288,MYHOTEL7750,5,The Nalod,14,Phòng Deluxe Twin,34,2292074.0,100000.0,2024-01-06 17:00:00,nan,1288.0,2.0,07-01-2024,09-01-2024,4.576271186440678,4.622881355932203,4.0508474576271185,4.576271186440678,4.546610169491525,236,4.474576271186441
1289,MYHOTEL3277,19,The Blossom Resort Island,54,Superior King Room,140,8800000.0,100000.0,2024-01-08 17:00:00,nan,1289.0,2.0,09-01-2024,13-01-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1289,MYHOTEL3277,19,The Blossom Resort Island,54,Superior King Room,140,8800000.0,100000.0,2024-01-08 17:00:00,nan,3361.0,2.0,19-10-2024,25-10-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1289,MYHOTEL3277,19,The Blossom Resort Island,54,Superior King Room,140,8800000.0,100000.0,2024-01-08 17:00:00,nan,5058.0,0.0,10-10-2024,12-10-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1289,MYHOTEL3277,19,The Blossom Resort Island,54,Superior King Room,140,8800000.0,100000.0,2024-01-08 17:00:00,nan,5667.0,2.0,02-06-2024,06-06-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
1290,MYHOTEL4217,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,2781394.0,0.0,2024-02-08 17:00:00,nan,1290.0,2.0,09-02-2024,10-02-2024,4.528301886792453,4.481132075471698,3.811320754716981,4.584905660377358,4.537735849056604,106,4.3886792452830194
1290,MYHOTEL4217,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,2781394.0,0.0,2024-02-08 17:00:00,nan,4667.0,2.0,04-10-2024,06-10-2024,4.528301886792453,4.481132075471698,3.811320754716981,4.584905660377358,4.537735849056604,106,4.3886792452830194
1291,MYHOTEL9272,2,Meliá Vinpearl Riverfront,6,Deluxe Room,7,3570126.0,150000.0,2024-10-22 17:00:00,nan,382.0,2.0,16-06-2024,17-06-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1291,MYHOTEL9272,2,Meliá Vinpearl Riverfront,6,Deluxe Room,7,3570126.0,150000.0,2024-10-22 17:00:00,nan,1291.0,1.0,23-10-2024,26-10-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1292,MYHOTEL4506,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,13,2400000.0,100000.0,2024-05-23 17:00:00,nan,1292.0,-2.0,24-05-2024,26-05-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1292,MYHOTEL4506,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,13,2400000.0,100000.0,2024-05-23 17:00:00,nan,3647.0,-2.0,12-09-2024,18-09-2024,4.5,4.564516129032258,3.9596774193548385,4.580645161290323,4.516129032258065,248,4.424193548387096
1293,MYHOTEL7677,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,8300000.0,100000.0,2024-06-29 17:00:00,nan,445.0,2.0,04-03-2024,09-03-2024,3.9473684210526314,3.8026315789473686,3.013157894736842,3.723684210526316,3.789473684210526,152,3.655263157894737
