order_id,start_day,end_day,orderer_id,payment_id,order_status,order_code,coupon_name_code,coupon_sale_price,total_price,created_at,updated_at,deleted_at,order_type,restaurant_id
1255,28-06-2024,30-06-2024,1255,1255,2,MYHOTEL1388,SEPNGUYEN,364000,2236000,2024-06-27 17:00:00,NULL,NULL,0,NULL
1256,06-08-2024,12-08-2024,1256,1256,2,MYHOTEL5543,SEPNGUYEN,1193649,7332415,2024-08-05 17:00:00,NULL,NULL,0,NULL
1257,10-11-2024,16-11-2024,1257,1257,-2,MYHOTEL2692,HELLOVKU,406479,7723111,2024-11-09 17:00:00,NULL,NULL,0,NULL
1258,06-12-2024,10-12-2024,1258,1258,1,MYHOTEL7411,SEPNGUYEN,784000,4816000,2024-12-05 17:00:00,NULL,NULL,0,NULL
1259,18-12-2024,25-12-2024,1259,1259,1,MYHOTEL6463,Không có,NULL,5800000,2024-12-17 17:00:00,NULL,NULL,0,NULL
1260,19-11-2024,23-11-2024,1260,1260,1,MYHOTEL1415,CHAODANANG,413572,4181677,2024-11-18 17:00:00,NULL,NULL,0,NULL
1261,30-09-2024,07-10-2024,1261,1261,-2,MYHOTEL1606,Không có,NULL,8600000,2024-09-29 17:00:00,NULL,NULL,0,NULL
1262,06-02-2024,07-02-2024,1262,1262,2,MYHOTEL8720,CHAODANANG,195750,1979250,2024-02-05 17:00:00,NULL,NULL,0,NULL
1263,24-02-2024,25-02-2024,1263,1263,2,MYHOTEL2033,Không có,NULL,2075000,2024-02-23 17:00:00,NULL,NULL,0,NULL
1264,22-12-2024,25-12-2024,1264,1264,2,MYHOTEL3185,CHAODANANG,927000,9373000,2024-12-21 17:00:00,NULL,NULL,0,NULL
1265,02-05-2024,04-05-2024,1265,1265,2,MYHOTEL2442,HELLOVKU,296616,5635708,2024-05-01 17:00:00,NULL,NULL,0,NULL
1266,17-03-2024,23-03-2024,1266,1266,2,MYHOTEL1706,Không có,NULL,20400000,2024-03-16 17:00:00,NULL,NULL,0,NULL
1267,21-03-2024,28-03-2024,1267,1267,2,MYHOTEL2160,HELLOVKU,330873,6286598,2024-03-20 17:00:00,NULL,NULL,0,NULL
1268,12-04-2024,16-04-2024,1268,1268,0,MYHOTEL1890,CHAODANANG,1242000,12558000,2024-04-11 17:00:00,NULL,NULL,0,NULL
1269,10-03-2024,14-03-2024,1269,1269,2,MYHOTEL4313,CHAODANANG,805500,8144500,2024-03-09 17:00:00,NULL,NULL,0,NULL
1270,20-04-2024,25-04-2024,1270,1270,2,MYHOTEL1237,Không có,NULL,17200000,2024-04-19 17:00:00,NULL,NULL,0,NULL
1271,01-08-2024,02-08-2024,1271,1271,-2,MYHOTEL7974,HELLOVKU,152753,2902310,2024-07-31 17:00:00,NULL,NULL,0,NULL
1272,20-12-2024,26-12-2024,1272,1272,-2,MYHOTEL6872,Không có,NULL,6841150,2024-12-19 17:00:00,NULL,NULL,0,NULL
1273,26-12-2024,30-12-2024,1273,1273,-2,MYHOTEL3271,HELLOVKU,266127,5056416,2024-12-25 17:00:00,NULL,NULL,0,NULL
1274,31-05-2024,04-06-2024,1274,1274,2,MYHOTEL2326,SEPNGUYEN,657910,4041448,2024-05-30 17:00:00,NULL,NULL,0,NULL
1275,14-10-2024,20-10-2024,1275,1275,1,MYHOTEL4909,CHAODANANG,642657,6497984,2024-10-13 17:00:00,NULL,NULL,0,NULL
1276,28-01-2024,29-01-2024,1276,1276,2,MYHOTEL9215,SEPNGUYEN,231000,1419000,2024-01-27 17:00:00,NULL,NULL,0,NULL
1277,21-05-2024,22-05-2024,1277,1277,2,MYHOTEL9530,CHAODANANG,252000,2548000,2024-05-20 17:00:00,NULL,NULL,0,NULL
1278,17-10-2024,19-10-2024,1278,1278,1,MYHOTEL4715,SEPNGUYEN,301000,1849000,2024-10-16 17:00:00,NULL,NULL,0,NULL
1279,21-08-2024,23-08-2024,1279,1279,2,MYHOTEL3986,CHAODANANG,283500,2866500,2024-08-20 17:00:00,NULL,NULL,0,NULL
1280,22-08-2024,25-08-2024,1280,1280,0,MYHOTEL5842,CHAODANANG,386770,3910681,2024-08-21 17:00:00,NULL,NULL,0,NULL
1281,06-06-2024,07-06-2024,1281,1281,2,MYHOTEL8306,Không có,NULL,1400000,2024-06-05 17:00:00,NULL,NULL,0,NULL
1282,04-11-2024,09-11-2024,1282,1282,-2,MYHOTEL7513,HELLOVKU,582500,11067500,2024-11-03 17:00:00,NULL,NULL,0,NULL
1283,06-06-2024,10-06-2024,1283,1283,1,MYHOTEL7809,HELLOVKU,268627,5103916,2024-06-05 17:00:00,NULL,NULL,0,NULL
1284,03-02-2024,08-02-2024,1284,1284,0,MYHOTEL5478,Không có,NULL,7108552,2024-02-02 17:00:00,NULL,NULL,0,NULL
1285,24-04-2024,25-04-2024,1285,1285,1,MYHOTEL8742,HELLOVKU,75958,1443205,2024-04-23 17:00:00,NULL,NULL,0,NULL
1286,15-01-2024,16-01-2024,1286,1286,2,MYHOTEL6927,SEPNGUYEN,182000,1118000,2024-01-14 17:00:00,NULL,NULL,0,NULL
1287,25-01-2024,28-01-2024,1287,1287,2,MYHOTEL9419,SEPNGUYEN,561878,3451538,2024-01-24 17:00:00,NULL,NULL,0,NULL
1288,07-01-2024,09-01-2024,1288,1288,2,MYHOTEL7750,SEPNGUYEN,334890,2057184,2024-01-06 17:00:00,NULL,NULL,0,NULL
1289,09-01-2024,13-01-2024,1289,1289,2,MYHOTEL3277,SEPNGUYEN,1246000,7654000,2024-01-08 17:00:00,NULL,NULL,0,NULL
1290,09-02-2024,10-02-2024,1290,1290,2,MYHOTEL4217,Không có,NULL,2781394,2024-02-08 17:00:00,NULL,NULL,0,NULL
1291,23-10-2024,26-10-2024,1291,1291,1,MYHOTEL9272,SEPNGUYEN,520817,3199308,2024-10-22 17:00:00,NULL,NULL,0,NULL
1292,24-05-2024,26-05-2024,1292,1292,-2,MYHOTEL4506,HELLOVKU,125000,2375000,2024-05-23 17:00:00,NULL,NULL,0,NULL
1293,30-06-2024,04-07-2024,1293,1293,1,MYHOTEL7677,Không có,NULL,8400000,2024-06-29 17:00:00,NULL,NULL,0,NULL
1294,21-08-2024,26-08-2024,1294,1294,2,MYHOTEL4700,SEPNGUYEN,633301,3890282,2024-08-20 17:00:00,NULL,NULL,0,NULL
1295,12-08-2024,17-08-2024,1295,1295,1,MYHOTEL7563,HELLOVKU,769520,14620896,2024-08-11 17:00:00,NULL,NULL,0,NULL
1296,12-04-2024,17-04-2024,1296,1296,1,MYHOTEL9177,Không có,NULL,16666532,2024-04-11 17:00:00,NULL,NULL,0,NULL
1297,16-01-2024,17-01-2024,1297,1297,2,MYHOTEL1438,HELLOVKU,66823,1269653,2024-01-15 17:00:00,NULL,NULL,0,NULL
1298,15-07-2024,19-07-2024,1298,1298,-2,MYHOTEL8531,SEPNGUYEN,840000,5160000,2024-07-14 17:00:00,NULL,NULL,0,NULL
1299,08-09-2024,12-09-2024,1299,1299,2,MYHOTEL8986,CHAODANANG,441000,4459000,2024-09-07 17:00:00,NULL,NULL,0,NULL
1300,27-06-2024,04-07-2024,1300,1300,2,MYHOTEL7235,HELLOVKU,332535,6318170,2024-06-26 17:00:00,NULL,NULL,0,NULL
1301,28-02-2024,02-03-2024,1301,1301,0,MYHOTEL1612,CHAODANANG,418500,4231500,2024-02-27 17:00:00,NULL,NULL,0,NULL
1302,12-07-2024,17-07-2024,1302,1302,2,MYHOTEL9001,Không có,NULL,6502479,2024-07-11 17:00:00,NULL,NULL,0,NULL
1303,15-11-2024,21-11-2024,1303,1303,2,MYHOTEL6518,HELLOVKU,413258,7851911,2024-11-14 17:00:00,NULL,NULL,0,NULL
1304,19-04-2024,25-04-2024,1304,1304,2,MYHOTEL1981,Không có,NULL,10400000,2024-04-18 17:00:00,NULL,NULL,0,NULL
1305,16-05-2024,23-05-2024,1305,1305,2,MYHOTEL4868,SEPNGUYEN,1694000,10406000,2024-05-15 17:00:00,NULL,NULL,0,NULL
1306,12-05-2024,19-05-2024,1306,1306,2,MYHOTEL1691,SEPNGUYEN,1053940,6474204,2024-05-11 17:00:00,NULL,NULL,0,NULL
1307,27-07-2024,30-07-2024,1307,1307,2,MYHOTEL4867,HELLOVKU,174261,3310965,2024-07-26 17:00:00,NULL,NULL,0,NULL
1308,17-06-2024,24-06-2024,1308,1308,2,MYHOTEL7928,Không có,NULL,21535448,2024-06-16 17:00:00,NULL,NULL,0,NULL
1309,19-12-2024,26-12-2024,1309,1309,2,MYHOTEL6067,CHAODANANG,1701000,17199000,2024-12-18 17:00:00,NULL,NULL,0,NULL
1310,17-04-2024,24-04-2024,1310,1310,-2,MYHOTEL7656,CHAODANANG,1714500,17335500,2024-04-16 17:00:00,NULL,NULL,0,NULL
1311,29-06-2024,03-07-2024,1311,1311,2,MYHOTEL1853,SEPNGUYEN,642803,3948651,2024-06-28 17:00:00,NULL,NULL,0,NULL
1312,21-09-2024,27-09-2024,1312,1312,2,MYHOTEL6233,CHAODANANG,835200,8444800,2024-09-20 17:00:00,NULL,NULL,0,NULL
1313,11-04-2024,12-04-2024,1313,1313,2,MYHOTEL7182,Không có,NULL,3550000,2024-04-10 17:00:00,NULL,NULL,0,NULL
1314,28-03-2024,02-04-2024,1314,1314,0,MYHOTEL8433,HELLOVKU,857500,16292500,2024-03-27 17:00:00,NULL,NULL,0,NULL
1315,16-05-2024,19-05-2024,1315,1315,2,MYHOTEL4385,Không có,NULL,9265192,2024-05-15 17:00:00,NULL,NULL,0,NULL
1316,13-02-2024,14-02-2024,1316,1316,1,MYHOTEL7513,Không có,NULL,2400000,2024-02-12 17:00:00,NULL,NULL,0,NULL
1317,30-04-2024,04-05-2024,1317,1317,-2,MYHOTEL1087,SEPNGUYEN,469000,2881000,2024-04-29 17:00:00,NULL,NULL,0,NULL
1318,27-03-2024,01-04-2024,1318,1318,-2,MYHOTEL3161,Không có,NULL,4150000,2024-03-26 17:00:00,NULL,NULL,0,NULL
1319,03-07-2024,07-07-2024,1319,1319,-2,MYHOTEL5321,SEPNGUYEN,861000,5289000,2024-07-02 17:00:00,NULL,NULL,0,NULL
1320,11-10-2024,18-10-2024,1320,1320,0,MYHOTEL1894,Không có,NULL,24600000,2024-10-10 17:00:00,NULL,NULL,0,NULL
1321,29-12-2024,03-01-2025,1321,1321,2,MYHOTEL3425,Không có,NULL,7150000,2024-12-28 17:00:00,NULL,NULL,0,NULL
1322,14-01-2024,17-01-2024,1322,1322,2,MYHOTEL6300,HELLOVKU,137883,2619794,2024-01-13 17:00:00,NULL,NULL,0,NULL
1323,18-10-2024,20-10-2024,1323,1323,-2,MYHOTEL6294,CHAODANANG,300443,3037818,2024-10-17 17:00:00,NULL,NULL,0,NULL
1324,23-07-2024,26-07-2024,1324,1324,1,MYHOTEL2461,CHAODANANG,324000,3276000,2024-07-22 17:00:00,NULL,NULL,0,NULL
1325,16-12-2024,21-12-2024,1325,1325,2,MYHOTEL7020,CHAODANANG,621185,6280877,2024-12-15 17:00:00,NULL,NULL,0,NULL
1326,12-12-2024,14-12-2024,1326,1326,-2,MYHOTEL5762,CHAODANANG,324000,3276000,2024-12-11 17:00:00,NULL,NULL,0,NULL
1327,18-10-2024,19-10-2024,1327,1327,-2,MYHOTEL9366,HELLOVKU,160253,3044810,2024-10-17 17:00:00,NULL,NULL,0,NULL
1328,10-05-2024,15-05-2024,1328,1328,2,MYHOTEL2866,HELLOVKU,526250,9998750,2024-05-09 17:00:00,NULL,NULL,0,NULL
1329,10-02-2024,16-02-2024,1329,1329,-2,MYHOTEL8107,SEPNGUYEN,1442000,8858000,2024-02-09 17:00:00,NULL,NULL,0,NULL
1330,04-06-2024,09-06-2024,1330,1330,2,MYHOTEL5958,SEPNGUYEN,1480500,9094500,2024-06-03 17:00:00,NULL,NULL,0,NULL
1331,30-08-2024,03-09-2024,1331,1331,1,MYHOTEL8295,HELLOVKU,620776,11794761,2024-08-29 17:00:00,NULL,NULL,0,NULL
1332,30-05-2024,04-06-2024,1332,1332,0,MYHOTEL2682,Không có,NULL,10475000,2024-05-29 17:00:00,NULL,NULL,0,NULL
1333,05-09-2024,10-09-2024,1333,1333,1,MYHOTEL9655,Không có,NULL,13700000,2024-09-04 17:00:00,NULL,NULL,0,NULL
1334,17-08-2024,23-08-2024,1334,1334,0,MYHOTEL4149,Không có,NULL,8550000,2024-08-16 17:00:00,NULL,NULL,0,NULL
1335,04-11-2024,11-11-2024,1335,1335,1,MYHOTEL7395,Không có,NULL,21535448,2024-11-03 17:00:00,NULL,NULL,0,NULL
1336,19-12-2024,25-12-2024,1336,1336,2,MYHOTEL3839,HELLOVKU,427500,8122500,2024-12-18 17:00:00,NULL,NULL,0,NULL
1337,21-06-2024,25-06-2024,1337,1337,2,MYHOTEL4671,HELLOVKU,340000,6460000,2024-06-20 17:00:00,NULL,NULL,0,NULL
1338,19-12-2024,26-12-2024,1338,1338,2,MYHOTEL8489,HELLOVKU,600000,11400000,2024-12-18 17:00:00,NULL,NULL,0,NULL
1339,18-11-2024,19-11-2024,1339,1339,-2,MYHOTEL5786,CHAODANANG,81000,819000,2024-11-17 17:00:00,NULL,NULL,0,NULL
1340,12-08-2024,16-08-2024,1340,1340,1,MYHOTEL6592,HELLOVKU,345000,6555000,2024-08-11 17:00:00,NULL,NULL,0,NULL
1341,03-07-2024,09-07-2024,1341,1341,1,MYHOTEL4738,CHAODANANG,587462,5939897,2024-07-02 17:00:00,NULL,NULL,0,NULL
1342,13-02-2024,16-02-2024,1342,1342,2,MYHOTEL8111,SEPNGUYEN,524812,3223847,2024-02-12 17:00:00,NULL,NULL,0,NULL
1343,02-08-2024,06-08-2024,1343,1343,2,MYHOTEL6638,SEPNGUYEN,877578,5390841,2024-08-01 17:00:00,NULL,NULL,0,NULL
1344,05-03-2024,10-03-2024,1344,1344,1,MYHOTEL9541,SEPNGUYEN,1218000,7482000,2024-03-04 17:00:00,NULL,NULL,0,NULL
1345,04-03-2024,05-03-2024,1345,1345,2,MYHOTEL8424,HELLOVKU,76039,1444756,2024-03-03 17:00:00,NULL,NULL,0,NULL
1346,03-07-2024,07-07-2024,1346,1346,1,MYHOTEL7751,HELLOVKU,685000,13015000,2024-07-02 17:00:00,NULL,NULL,0,NULL
1347,16-08-2024,17-08-2024,1347,1347,2,MYHOTEL9502,SEPNGUYEN,182000,1118000,2024-08-15 17:00:00,NULL,NULL,0,NULL
1348,05-09-2024,11-09-2024,1348,1348,1,MYHOTEL4483,Không có,NULL,7300000,2024-09-04 17:00:00,NULL,NULL,0,NULL
1349,19-10-2024,22-10-2024,1349,1349,2,MYHOTEL7086,HELLOVKU,138465,2630837,2024-10-18 17:00:00,NULL,NULL,0,NULL
1350,04-02-2024,11-02-2024,1350,1350,2,MYHOTEL8411,HELLOVKU,853379,16214213,2024-02-03 17:00:00,NULL,NULL,0,NULL
1351,26-11-2024,27-11-2024,1351,1351,2,MYHOTEL3028,CHAODANANG,85500,864500,2024-11-25 17:00:00,NULL,NULL,0,NULL
1352,10-01-2024,13-01-2024,1352,1352,1,MYHOTEL2386,CHAODANANG,306000,3094000,2024-01-09 17:00:00,NULL,NULL,0,NULL
1353,02-04-2024,06-04-2024,1353,1353,-2,MYHOTEL7258,HELLOVKU,290000,5510000,2024-04-01 17:00:00,NULL,NULL,0,NULL
1354,27-07-2024,02-08-2024,1354,1354,0,MYHOTEL3973,CHAODANANG,1849500,18700500,2024-07-26 17:00:00,NULL,NULL,0,NULL
1355,09-09-2024,14-09-2024,1355,1355,-2,MYHOTEL1993,Không có,NULL,6316234,2024-09-08 17:00:00,NULL,NULL,0,NULL
1356,04-06-2024,09-06-2024,1356,1356,2,MYHOTEL3332,Không có,NULL,5431053,2024-06-03 17:00:00,NULL,NULL,0,NULL
1357,23-12-2024,24-12-2024,1357,1357,2,MYHOTEL8077,CHAODANANG,144000,1456000,2024-12-22 17:00:00,NULL,NULL,0,NULL
1358,09-01-2024,15-01-2024,1358,1358,2,MYHOTEL8807,CHAODANANG,1670727,16892906,2024-01-08 17:00:00,NULL,NULL,0,NULL
1359,29-06-2024,06-07-2024,1359,1359,2,MYHOTEL7336,Không có,NULL,5600000,2024-06-28 17:00:00,NULL,NULL,0,NULL
1360,04-01-2024,06-01-2024,1360,1360,1,MYHOTEL9197,Không có,NULL,3063606,2024-01-03 17:00:00,NULL,NULL,0,NULL
1361,06-03-2024,09-03-2024,1361,1361,-2,MYHOTEL4143,CHAODANANG,459000,4641000,2024-03-05 17:00:00,NULL,NULL,0,NULL
1362,14-06-2024,18-06-2024,1362,1362,2,MYHOTEL9119,Không có,NULL,8800000,2024-06-13 17:00:00,NULL,NULL,0,NULL
1363,03-01-2024,07-01-2024,1363,1363,2,MYHOTEL4696,CHAODANANG,493367,4988489,2024-01-02 17:00:00,NULL,NULL,0,NULL
1364,02-05-2024,05-05-2024,1364,1364,2,MYHOTEL2194,HELLOVKU,520000,9880000,2024-05-01 17:00:00,NULL,NULL,0,NULL
1365,03-02-2024,04-02-2024,1365,1365,2,MYHOTEL7249,HELLOVKU,70664,1342620,2024-02-02 17:00:00,NULL,NULL,0,NULL
1366,30-10-2024,06-11-2024,1366,1366,-2,MYHOTEL9337,CHAODANANG,427792,4325453,2024-10-29 17:00:00,NULL,NULL,0,NULL
1367,19-09-2024,25-09-2024,1367,1367,2,MYHOTEL3415,SEPNGUYEN,942830,5791670,2024-09-18 17:00:00,NULL,NULL,0,NULL
1368,05-02-2024,08-02-2024,1368,1368,2,MYHOTEL6425,CHAODANANG,468810,4740190,2024-02-04 17:00:00,NULL,NULL,0,NULL
1369,22-04-2024,23-04-2024,1369,1369,2,MYHOTEL4492,CHAODANANG,129099,1305340,2024-04-21 17:00:00,NULL,NULL,0,NULL
1370,11-04-2024,14-04-2024,1370,1370,1,MYHOTEL3855,CHAODANANG,468810,4740190,2024-04-10 17:00:00,NULL,NULL,0,NULL
1371,01-12-2024,08-12-2024,1371,1371,2,MYHOTEL5998,HELLOVKU,430000,8170000,2024-11-30 17:00:00,NULL,NULL,0,NULL
1372,29-09-2024,03-10-2024,1372,1372,2,MYHOTEL5006,SEPNGUYEN,416628,2559289,2024-09-28 17:00:00,NULL,NULL,0,NULL
1373,17-09-2024,22-09-2024,1373,1373,1,MYHOTEL8711,Không có,NULL,17100000,2024-09-16 17:00:00,NULL,NULL,0,NULL
1374,30-08-2024,02-09-2024,1374,1374,2,MYHOTEL4394,Không có,NULL,4700000,2024-08-29 17:00:00,NULL,NULL,0,NULL
1375,27-04-2024,02-05-2024,1375,1375,2,MYHOTEL7981,HELLOVKU,352228,6692345,2024-04-26 17:00:00,NULL,NULL,0,NULL
1376,26-04-2024,27-04-2024,1376,1376,0,MYHOTEL9946,HELLOVKU,82500,1567500,2024-04-25 17:00:00,NULL,NULL,0,NULL
1377,05-01-2024,12-01-2024,1377,1377,2,MYHOTEL7616,SEPNGUYEN,3353000,20597000,2024-01-04 17:00:00,NULL,NULL,0,NULL
1378,29-04-2024,04-05-2024,1378,1378,2,MYHOTEL6581,Không có,NULL,15475320,2024-04-28 17:00:00,NULL,NULL,0,NULL
1379,17-10-2024,24-10-2024,1379,1379,-2,MYHOTEL6410,HELLOVKU,350000,6650000,2024-10-16 17:00:00,NULL,NULL,0,NULL
1380,31-08-2024,01-09-2024,1380,1380,2,MYHOTEL5991,SEPNGUYEN,336000,2064000,2024-08-30 17:00:00,NULL,NULL,0,NULL
1381,07-07-2024,12-07-2024,1381,1381,1,MYHOTEL7407,HELLOVKU,550000,10450000,2024-07-06 17:00:00,NULL,NULL,0,NULL
1382,18-07-2024,25-07-2024,1382,1382,1,MYHOTEL6075,CHAODANANG,630000,6370000,2024-07-17 17:00:00,NULL,NULL,0,NULL
1383,23-07-2024,28-07-2024,1383,1383,2,MYHOTEL8539,CHAODANANG,675000,6825000,2024-07-22 17:00:00,NULL,NULL,0,NULL
1384,21-03-2024,24-03-2024,1384,1384,2,MYHOTEL4559,SEPNGUYEN,485956,2985162,2024-03-20 17:00:00,NULL,NULL,0,NULL
1385,24-08-2024,25-08-2024,1385,1385,2,MYHOTEL7244,HELLOVKU,175000,3325000,2024-08-23 17:00:00,NULL,NULL,0,NULL
1386,12-03-2024,16-03-2024,1386,1386,2,MYHOTEL1295,SEPNGUYEN,753974,4631559,2024-03-11 17:00:00,NULL,NULL,0,NULL
1387,14-08-2024,20-08-2024,1387,1387,2,MYHOTEL7399,HELLOVKU,515000,9785000,2024-08-13 17:00:00,NULL,NULL,0,NULL
1388,21-06-2024,28-06-2024,1388,1388,2,MYHOTEL4613,CHAODANANG,445400,4503496,2024-06-20 17:00:00,NULL,NULL,0,NULL
1389,29-03-2024,30-03-2024,1389,1389,2,MYHOTEL7376,Không có,NULL,731177,2024-03-28 17:00:00,NULL,NULL,0,NULL
1390,08-05-2024,09-05-2024,1390,1390,-2,MYHOTEL3177,SEPNGUYEN,196826,1209075,2024-05-07 17:00:00,NULL,NULL,0,NULL
1391,07-11-2024,12-11-2024,1391,1391,2,MYHOTEL9248,Không có,NULL,7000000,2024-11-06 17:00:00,NULL,NULL,0,NULL
1392,01-05-2024,07-05-2024,1392,1392,2,MYHOTEL1981,Không có,NULL,7350000,2024-04-30 17:00:00,NULL,NULL,0,NULL
1393,13-01-2024,15-01-2024,1393,1393,2,MYHOTEL9836,SEPNGUYEN,497000,3053000,2024-01-12 17:00:00,NULL,NULL,0,NULL
1394,08-09-2024,09-09-2024,1394,1394,0,MYHOTEL4345,CHAODANANG,315000,3185000,2024-09-07 17:00:00,NULL,NULL,0,NULL
1395,06-08-2024,12-08-2024,1395,1395,2,MYHOTEL5012,Không có,NULL,4800000,2024-08-05 17:00:00,NULL,NULL,0,NULL
1396,15-09-2024,20-09-2024,1396,1396,2,MYHOTEL1324,Không có,NULL,17700000,2024-09-14 17:00:00,NULL,NULL,0,NULL
1397,13-07-2024,17-07-2024,1397,1397,2,MYHOTEL8878,SEPNGUYEN,469000,2881000,2024-07-12 17:00:00,NULL,NULL,0,NULL
1398,16-10-2024,18-10-2024,1398,1398,2,MYHOTEL6711,CHAODANANG,234000,2366000,2024-10-15 17:00:00,NULL,NULL,0,NULL
1399,25-11-2024,01-12-2024,1399,1399,2,MYHOTEL9495,Không có,NULL,10200000,2024-11-24 17:00:00,NULL,NULL,0,NULL
1400,22-07-2024,28-07-2024,1400,1400,0,MYHOTEL9056,SEPNGUYEN,1444520,8873480,2024-07-21 17:00:00,NULL,NULL,0,NULL
1401,05-04-2024,11-04-2024,1401,1401,1,MYHOTEL9234,CHAODANANG,661500,6688500,2024-04-04 17:00:00,NULL,NULL,0,NULL
1402,08-04-2024,11-04-2024,1402,1402,2,MYHOTEL3721,Không có,NULL,7497616,2024-04-07 17:00:00,NULL,NULL,0,NULL
1403,06-12-2024,11-12-2024,1403,1403,0,MYHOTEL7154,HELLOVKU,375000,7125000,2024-12-05 17:00:00,NULL,NULL,0,NULL
1404,12-07-2024,17-07-2024,1404,1404,-2,MYHOTEL2641,HELLOVKU,777234,14767460,2024-07-11 17:00:00,NULL,NULL,0,NULL
1405,24-12-2024,31-12-2024,1405,1405,2,MYHOTEL9436,CHAODANANG,842140,8514977,2024-12-23 17:00:00,NULL,NULL,0,NULL
1406,09-11-2024,16-11-2024,1406,1406,2,MYHOTEL2645,HELLOVKU,1079272,20506175,2024-11-08 17:00:00,NULL,NULL,0,NULL
1407,27-03-2024,31-03-2024,1407,1407,2,MYHOTEL4987,HELLOVKU,294722,5599734,2024-03-26 17:00:00,NULL,NULL,0,NULL
1408,15-07-2024,22-07-2024,1408,1408,1,MYHOTEL8803,SEPNGUYEN,852791,5238574,2024-07-14 17:00:00,NULL,NULL,0,NULL
1409,12-07-2024,18-07-2024,1409,1409,2,MYHOTEL4823,Không có,NULL,10350000,2024-07-11 17:00:00,NULL,NULL,0,NULL
1410,13-07-2024,18-07-2024,1410,1410,2,MYHOTEL7359,HELLOVKU,227056,4314069,2024-07-12 17:00:00,NULL,NULL,0,NULL
1411,10-09-2024,13-09-2024,1411,1411,0,MYHOTEL3501,Không có,NULL,3136574,2024-09-09 17:00:00,NULL,NULL,0,NULL
1412,02-06-2024,09-06-2024,1412,1412,-2,MYHOTEL6528,CHAODANANG,963000,9737000,2024-06-01 17:00:00,NULL,NULL,0,NULL
1413,14-06-2024,21-06-2024,1413,1413,2,MYHOTEL8496,HELLOVKU,355000,6745000,2024-06-13 17:00:00,NULL,NULL,0,NULL
1414,01-04-2024,02-04-2024,1414,1414,-2,MYHOTEL8107,HELLOVKU,85000,1615000,2024-03-31 17:00:00,NULL,NULL,0,NULL
1415,07-07-2024,08-07-2024,1415,1415,1,MYHOTEL9015,HELLOVKU,69664,1323623,2024-07-06 17:00:00,NULL,NULL,0,NULL
1416,21-12-2024,27-12-2024,1416,1416,2,MYHOTEL7290,HELLOVKU,1027500,19522500,2024-12-20 17:00:00,NULL,NULL,0,NULL
1417,26-07-2024,02-08-2024,1417,1417,2,MYHOTEL2047,HELLOVKU,430945,8187962,2024-07-25 17:00:00,NULL,NULL,0,NULL
1418,21-01-2024,23-01-2024,1418,1418,2,MYHOTEL5206,CHAODANANG,180000,1820000,2024-01-20 17:00:00,NULL,NULL,0,NULL
1419,24-09-2024,27-09-2024,1419,1419,2,MYHOTEL4884,CHAODANANG,607500,6142500,2024-09-23 17:00:00,NULL,NULL,0,NULL
1420,23-07-2024,27-07-2024,1420,1420,-2,MYHOTEL3346,HELLOVKU,234550,4456461,2024-07-22 17:00:00,NULL,NULL,0,NULL
1421,10-08-2024,14-08-2024,1421,1421,-2,MYHOTEL2270,HELLOVKU,707500,13442500,2024-08-09 17:00:00,NULL,NULL,0,NULL
1422,23-11-2024,24-11-2024,1422,1422,-2,MYHOTEL3397,SEPNGUYEN,184252,1131839,2024-11-22 17:00:00,NULL,NULL,0,NULL
1423,23-02-2024,01-03-2024,1423,1423,1,MYHOTEL9021,HELLOVKU,442054,8399026,2024-02-22 17:00:00,NULL,NULL,0,NULL
1424,02-04-2024,05-04-2024,1424,1424,2,MYHOTEL5244,Không có,NULL,4700000,2024-04-01 17:00:00,NULL,NULL,0,NULL
1425,14-09-2024,17-09-2024,1425,1425,-2,MYHOTEL6000,SEPNGUYEN,1498000,9202000,2024-09-13 17:00:00,NULL,NULL,0,NULL
1426,25-03-2024,30-03-2024,1426,1426,0,MYHOTEL9074,HELLOVKU,285003,5415065,2024-03-24 17:00:00,NULL,NULL,0,NULL
1427,08-01-2024,13-01-2024,1427,1427,-2,MYHOTEL7962,CHAODANANG,558000,5642000,2024-01-07 17:00:00,NULL,NULL,0,NULL
1428,27-03-2024,02-04-2024,1428,1428,1,MYHOTEL3184,CHAODANANG,1667734,16862649,2024-03-26 17:00:00,NULL,NULL,0,NULL
1429,13-12-2024,15-12-2024,1429,1429,2,MYHOTEL5809,HELLOVKU,357500,6792500,2024-12-12 17:00:00,NULL,NULL,0,NULL
1430,11-11-2024,15-11-2024,1430,1430,2,MYHOTEL1084,SEPNGUYEN,784000,4816000,2024-11-10 17:00:00,NULL,NULL,0,NULL
1431,02-12-2024,05-12-2024,1431,1431,2,MYHOTEL5903,CHAODANANG,342298,3461021,2024-12-01 17:00:00,NULL,NULL,0,NULL
1432,23-03-2024,25-03-2024,1432,1432,2,MYHOTEL6885,SEPNGUYEN,980000,6020000,2024-03-22 17:00:00,NULL,NULL,0,NULL
1433,15-06-2024,22-06-2024,1433,1433,2,MYHOTEL3153,Không có,NULL,8894074,2024-06-14 17:00:00,NULL,NULL,0,NULL
1434,12-11-2024,14-11-2024,1434,1434,1,MYHOTEL5317,CHAODANANG,261000,2639000,2024-11-11 17:00:00,NULL,NULL,0,NULL
